Submission id,PID,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Gender,Ethnicity,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Condition,ID,Start time,Completion time,Email,Name,Last modified time,Education,AI Knowledge,Age,AI Deceptive,AI Dishonest,AI Suspicious,AI Wary,AI Harm,AI Confident,AI Security,AI Trustworthy,AI Reliable,AI Trust,AI systems are 1,AI systems are 2,AI systems are 3,AI systems are 4,AI systems are 5,AI systems are 6,AI systems are 7,AI systems are 8,AI systems are 9,AI Harm Post 1,AI Security Post,AI Suspicious Post,AI Wary/Deceptive Post,AI Harm Post 2,AI Confident Post,AI Dishonest Post,AI Trust Post,AI Reliable Post,AI Trustworthy Post,AI systems are Post 1,AI systems are Post 2,AI systems are Post 3,AI systems are Post 4,AI systems are Post 5,AI systems are Post 6,AI systems are Post 7,AI systems are Post 8,AI systems are Post 9,AI Interaction Feeling,Need Model Understanding,Job Screening Feeling,Age,AI Wary Post,AI Deceptive Post,AI Trust Post 2,AI Definition Feeling,Is White,Explanation Comment,Submission id (Demographics),PID (Demographics),Status (Demographics),Started at (Demographics),Completed at (Demographics),Reviewed at (Demographics),Archived at (Demographics),Time taken (Demographics),Completion code (Demographics),Total approvals (Demographics),Gender (Demographics),Ethnicity (Demographics),Age (Demographics),Sex (Demographics),Ethnicity simplified (Demographics),Country of birth (Demographics),Country of residence (Demographics),Nationality (Demographics),Language (Demographics),Student status (Demographics),Employment status (Demographics),Condition (Demographics),Responses,Submissions
6990991c81317995f80ec877,615ccde70c1ce067fc831306,APPROVED,2026-02-14T15:47:46.580000Z,2026-02-14T16:00:59.433000Z,2026-03-07T00:02:17.856000Z,2026-02-14T16:01:00.268607Z,793.0,IDY17XZS9N,183,Non-binary (would like to give more detail),White Mexican,22,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,Text,217,2026-03-01 03:46:56,2026-03-01 04:07:44,anonymous,,,High School,Conceptual understanding,22.0,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Agree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Impersonal,Self-Serving,Open-Minded,Responsive,Insensitive,Ignoring,Apathetic,Cordial,Patient,Not conformtable,Yes,uncertain,,,,,,0,It was some information about BERT and how it has evolved. EWM66MGOZO,,,,,,,,,,,,,,,,,,,,,,,[],[]
6990991c81317995f80ec877,615ccde70c1ce067fc831306,APPROVED,2026-02-14T15:47:46.580000Z,2026-02-14T16:00:59.433000Z,2026-03-07T00:02:17.856000Z,2026-02-14T16:01:00.268607Z,793.0,IDY17XZS9N,183,Non-binary (would like to give more detail),White Mexican,22,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time,Text,165,2026-02-14 16:47:55,2026-02-14 17:00:41,anonymous,,,High School,Conceptual understanding,,Agree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Altruistic,Cordial,Indifferent,Open-Minded,Patient,Agree,Disagree,Agree,,,Disagree,Agree,,Disagree,Disagree,Altruistic,Insensitive,Ignoring,Responsive,Impersonal,Open-Minded,Apathetic,Patient,Cordial,,Yes,Untrustful,22,Disagree,Disagree,Strongly Disagree,I understood better,0,Learn about BERT and how AIs train and work,,,,,,,,,,,,,,,,,,,,,,,[],[]
6992a2c7a70301661aeaf283,5ec4a5d2f4cd5238c6bc48db,APPROVED,2026-02-16T04:53:27.644000Z,2026-02-16T05:12:27.078000Z,2026-03-09T00:00:52.287000Z,2026-02-16T05:12:28.657494Z,1140.0,C12FCVS9,409,Non-binary (would like to give more detail),White Sephardic Jew,30,Female,White,Israel,Canada,Canada,Russian,No,DATA_EXPIRED,Text,166,2026-02-16 06:07:22,2026-02-16 06:11:45,anonymous,,,Bachelor,Conceptual understanding,,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Apathetic,Sensitive,Impersonal,Ignoring,Self-Serving,Cordial,Indifferent,Judgmental,Patient,Strongly Agree,Strongly Disagree,Agree,,,Strongly Disagree,Disagree,,Strongly Disagree,Strongly Disagree,Self-Serving,Insensitive,Ignoring,Indifferent,Impersonal,Judgmental,Apathetic,Patient,Cordial,,"Yes, but honestly understanding it reduces my confidence in thr veracity of its output ",I would feel awful ,30,Strongly Agree,Agree,Strongly Disagree,Weary of the implications ,1,M90W7YN9RV,,,,,,,,,,,,,,,,,,,,,,,[],[]
6992bc3ade4ff40c9e81bcc3,65a9bcae8c22bff0d9db9288,APPROVED,2026-02-16T06:42:09.078000Z,2026-02-16T06:59:29.387000Z,2026-03-09T00:02:31.414000Z,2026-02-16T06:59:30.483296Z,1041.0,XVZJBKTJVO,160,Non-binary (would like to give more detail),Mixed,23,Female,White,Australia,Australia,Australia,English,No,Part-Time,Text,167,2026-02-16 07:42:17,2026-02-16 07:59:02,anonymous,,,High School,Conceptual understanding,,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Indifferent,Open-Minded,Patient,Agree,Disagree,Agree,,,Disagree,Disagree,,Disagree,Disagree,Self-Serving,Insensitive,Ignoring,Indifferent,Impersonal,Judgmental,Apathetic,Impatient,Cordial,,Understanding the model is important but I don’t necessarily equate understanding to trust. ,"Not good, as was described that can be quite stereotypical.",23,Agree,Agree,Disagree,It was interesting to read through but didn’t necessarily change my perceptions.,1,Write out my understanding of what I learnt through each small exert.,,,,,,,,,,,,,,,,,,,,,,,[],[]
699301fb8791a53124f94d91,5fd66c119e1fc75723a40b51,APPROVED,2026-02-16T11:39:44.138000Z,2026-02-16T11:53:19.236000Z,2026-03-09T00:00:56.266000Z,2026-02-16T11:53:20.235550Z,816.0,4YTRDX30S9,221,Rather not say,Other (please feel free to let us know your ethnicity via email),32,Female,Other,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,Text,168,2026-02-16 12:39:49,2026-02-16 12:52:37,anonymous,,,Graduate Professional Degree,Conceptual understanding,,Disagree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Apathetic,Sensitive,Personal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Impatient,Disagree,Strongly Disagree,Agree,,,Disagree,Disagree,,Disagree,Strongly Disagree,Self-Serving,Sensitive,Ignoring,Responsive,Impersonal,Open-Minded,Apathetic,Impatient,Cordial,,yes,uncomfortable ,32,Strongly Agree,Agree,Disagree,Concerned,0,I read a bunch of texts on an ai model called Bert and then explained what I learned from the text.,,,,,,,,,,,,,,,,,,,,,,,[],[]
6993bac4d37c590fdead3110,6980c12adfdbdbf1e14f4eea,APPROVED,2026-02-17T00:48:12.684000Z,2026-02-17T00:55:24.997000Z,2026-03-10T00:00:55.759000Z,2026-02-17T00:55:25.777692Z,433.0,M6GRGC3CC1,9,Non-binary (would like to give more detail),South Asian,42,Male,Asian,India,India,India,Punjabi,No,Part-Time,Text,169,2026-02-17 01:48:21,2026-02-17 01:55:08,anonymous,,,High School,Beginner knowledge,,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Empathetic ,Sensitive,Personal,Caring,Self-Serving,Cordial,Responsive,Judgmental,Patient,Disagree,Agree,Agree,,,Agree,Disagree,,Agree,Agree,Self-Serving,Sensitive,Caring,Responsive,Personal,Open-Minded,Empathetic ,Patient,Cordial,,Yes of course I would need to understand so that I can trust on it.,Sometimes it stuck on one question.,42,Agree,Disagree,Agree,Its good,0,I give the answer of the questions ,,,,,,,,,,,,,,,,,,,,,,,[],[]
69979aff316f8fc6a001b3d6,671eeb52145a9b910ff71f8f,APPROVED,2026-02-19T23:21:35.420000Z,2026-02-19T23:31:38.946000Z,2026-03-12T00:01:16.133000Z,2026-02-19T23:31:39.841136Z,604.0,RPRKRWAW2H,71,Woman (including Trans Female/Trans Woman),Native American or Alaskan Native,32,Female,Other,Canada,Canada,Canada,English,Yes,Full-Time,Text,173,2026-02-20 00:21:42,2026-02-20 00:31:03,anonymous,,,Bachelor,Conceptual understanding,,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Personal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Disagree,,,Agree,Disagree,,Disagree,Disagree,Altruistic,Insensitive,Ignoring,Responsive,Personal,Judgmental,Apathetic,Patient,Rude,,"Yes, I do. ",At this time I would not feel good about it. AI systems have a lot more programming to learn. ,32,Agree,Disagree,Disagree,It still feels very futuristic honestly. ,0,I reflected on what I’ve learned when reviewing the BERT AI system. ,,,,,,,,,,,,,,,,,,,,,,,[],[]
6997eb2d49c3946f5e1f9912,60fdbe1363c332cd3027e3c6,APPROVED,2026-02-20T05:03:41.288000Z,2026-02-20T05:17:18.620000Z,2026-03-13T00:02:56.069000Z,2026-02-20T05:17:19.733378Z,818.0,49IYTX9MLT,150,Non-binary (would like to give more detail),White Sephardic Jew,31,Female,White,Israel,Israel,Israel,Hebrew,DATA_EXPIRED,DATA_EXPIRED,Text,174,2026-02-20 06:03:55,2026-02-20 06:16:56,anonymous,,,High School,Conceptual understanding,,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Apathetic,Insensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Disagree,Agree,Strongly Disagree,,,Agree,Disagree,,Agree,Agree,Altruistic,Sensitive,Caring,Responsive,Personal,Open-Minded,Empathetic ,Patient,Cordial,,Yes,Not okay ,31,Strongly Disagree,Strongly Disagree,Agree,Fine,1,Answered a questions about LLM ,,,,,,,,,,,,,,,,,,,,,,,[],[]
6998bf8647744137081ec61c,665a7dfe2b387f043c278bfe,APPROVED,2026-02-20T20:09:46.325000Z,2026-02-20T20:16:31.566000Z,2026-03-13T00:03:06.400000Z,2026-02-20T20:16:32.375355Z,406.0,M9WLF9DWR6,43,Rather not say,Mixed,27,Female,Mixed,Peru,Canada,Canada,Spanish,DATA_EXPIRED,DATA_EXPIRED,Text,175,2026-02-20 21:09:53,2026-02-20 21:16:13,anonymous,,,Bachelor,Conceptual understanding,,Disagree,Disagree,Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Empathetic ,Sensitive,Impersonal,Ignoring,Altruistic,Cordial,Indifferent,Open-Minded,Patient,Strongly Agree,Strongly Disagree,Disagree,,,Strongly Disagree,Disagree,,Strongly Disagree,Strongly Disagree,Self-Serving,Sensitive,Ignoring,Indifferent,Impersonal,Judgmental,Apathetic,Patient,Cordial,,no,"bad, would not trust the employer",25,Disagree,Agree,Strongly Disagree,nothing,0,read and answer a question about what i learned. M9WLF9DWR6,,,,,,,,,,,,,,,,,,,,,,,[],[]
699c028e24081ccdaf2e660b,60db6206cee7ea2beb0a9a9b,APPROVED,2026-02-23T07:32:30.857000Z,2026-02-23T07:41:02.412000Z,2026-03-16T00:03:28.140000Z,2026-02-23T07:41:03.158548Z,512.0,44NWQ9TBLU,47,Rather not say,Mixed,30,Male,Other,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED,Text,176,2026-02-23 08:32:42,2026-02-23 08:40:27,anonymous,,,Bachelor,Beginner knowledge,,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Altruistic,Rude,Indifferent,Judgmental,Impatient,Strongly Agree,Strongly Disagree,Strongly Agree,,,Strongly Disagree,Strongly Agree,,Strongly Disagree,Strongly Disagree,Altruistic,Insensitive,Ignoring,Responsive,Impersonal,Judgmental,Apathetic,Impatient,Rude,,No,Angry a human should do that in order to understand human mistakes.,30,Strongly Disagree,Strongly Agree,Strongly Disagree,Angry,0,Answered questions.,,,,,,,,,,,,,,,,,,,,,,,[],[]
699f2702154e00044a0ea7bf,614010c4fa6de25c76e3b0bb,APPROVED,2026-02-25T16:44:56.524000Z,2026-02-25T16:58:10.197000Z,2026-03-16T14:50:17.448000Z,2026-02-25T16:58:11.981746Z,794.0,V82BZUAG9F,117,Non-binary (would like to give more detail),White Mexican,28,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,Text,177,2026-02-25 17:45:06,2026-02-25 17:57:18,anonymous,,,Bachelor,Conceptual understanding,,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Apathetic,Insensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Judgmental,Impatient,Agree,Agree,Disagree,,,Disagree,Disagree,,Disagree,Agree,Altruistic,Insensitive,Caring,Responsive,Impersonal,Judgmental,Apathetic,Impatient,Cordial,,not neccesarily,ok,28,Agree,Agree,Disagree,i knew that,0,V82BZUAG9F,,,,,,,,,,,,,,,,,,,,,,,[],[]
69a1581f753fa1ba8a1271b8,60756f9e9d9d92237b1cc691,APPROVED,2026-02-27T08:39:02.066000Z,2026-02-27T08:51:32.733000Z,2026-03-16T14:50:20.775000Z,2026-02-27T08:51:33.590866Z,751.0,DX4HB35F2T,406,Rather not say,Mixed,48,Female,Other,South Africa,South Africa,South Africa,English,No,Full-Time,Text,178,2026-02-27 09:39:08,2026-02-27 09:51:12,anonymous,,,High School,Beginner knowledge,,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Apathetic,Insensitive,Impersonal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Disagree,Agree,Disagree,,,Agree,Disagree,,Agree,Agree,Self-Serving,Sensitive,Caring,Responsive,Personal,Open-Minded,Apathetic,Impatient,Cordial,,No you don't have to.,"That would not be great for a job application, some instances human intervention is needed to make trustworthy decisions.",48,Agree,Disagree,Agree,I'm am neutral about the definitions,0,I read the summaries and made a decision on what i read.,,,,,,,,,,,,,,,,,,,,,,,[],[]
69aa5489ed06933b06fdbc69,5e095b09b6385323681f4097,APPROVED,2026-03-06T04:14:08.640000Z,2026-03-06T04:27:01.119000Z,2026-03-16T14:50:16.628000Z,2026-03-06T04:27:01.983204Z,773.0,WS473CXI5Q,268,Non-binary (would like to give more detail),Other (please feel free to let us know your ethnicity via email),30,Female,Other,New Zealand,Australia,New Zealand,English,No,Full-Time,Text,181,2026-03-06 05:14:21,2026-03-06 05:26:38,anonymous,,,High School,Conceptual understanding,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Rude,Indifferent,Open-Minded,Impatient,Strongly Agree,Strongly Agree,Strongly Agree,,,Disagree,Agree,,Strongly Disagree,Strongly Disagree,Self-Serving,Insensitive,Ignoring,Responsive,Impersonal,Open-Minded,Apathetic,Impatient,Cordial,,I doubt I trust it regardless,I’d dislike it and question wether I want to work at said job.,30,Strongly Agree,Agree,Strongly Disagree,Apathetic,0,Learned about computer AI models like BERT that were being programmed to write stories/read text.,,,,,,,,,,,,,,,,,,,,,,,[],[]
69adbcadecb497866af945e1,69976b0054d6b3b0bca695bc,APPROVED,2026-03-08T18:15:19.703000Z,2026-03-08T18:24:07.644000Z,2026-03-16T14:50:14.988000Z,2026-03-08T18:24:08.598139Z,528.0,B29FEKRR2Z,7,Non-binary (would like to give more detail),Caribbean,23,Female,Black,Canada,Canada,Canada,English,Yes,Part-Time,Text,182,2026-03-08 19:15:25,2026-03-08 19:23:52,anonymous,,,Bachelor,Conceptual understanding,,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Strongly Agree,Strongly Disagree,Strongly Agree,,,Strongly Disagree,Agree,,Strongly Disagree,Strongly Disagree,Self-Serving,Insensitive,Ignoring,Responsive,Impersonal,Open-Minded,Apathetic,Patient,Cordial,,"Yes, I would. I cannot trust something I do not understand.","I would revoke my application. If a company cannot put in the effort to read my work, why should I give them my time of day?",23,Strongly Agree,Strongly Agree,Strongly Disagree,"In different, only because it is something that has been defined to me before.",0,"I read about the BERT and zari model, and how bert works. It also discussed how BERT takes resources offline to generate possibilties and predictions for hidden words, which can lead to being discriminatory towards minorities.",,,,,,,,,,,,,,,,,,,,,,,[],[]
69b1e8c45c7e01f56ab8b2ba,698f44b7008c6a301d3196f5,APPROVED,2026-03-11T22:12:20.247000Z,2026-03-11T22:25:26.152000Z,2026-03-16T14:50:15.747000Z,2026-03-11T22:25:28.105423Z,786.0,QMS5J0TQ5S,26,Non-binary (would like to give more detail),Middle Eastern,24,Male,Mixed,Egypt,Egypt,Egypt,Arabic,No,Full-Time,Text,183,2026-03-11 23:12:29,2026-03-11 23:25:16,anonymous,,,Bachelor,Conceptual understanding,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Indifferent,Open-Minded,Patient,Agree,Strongly Disagree,Strongly Agree,,,Strongly Agree,Agree,,Disagree,Disagree,Self-Serving,Insensitive,Ignoring,Indifferent,Impersonal,Open-Minded,Apathetic,Patient,Cordial,,mostly yes,it will feel unfair and lazy from the company,24,Strongly Agree,Disagree,Disagree,it was mainly stuff that i already knew,0,i read the articles and wrote what i understood from each section. also got this code QMS5J0TQ5S,,,,,,,,,,,,,,,,,,,,,,,[],[]
69b367316bd032197d54ff5e,67cb2387d217e58cfa1579fd,APPROVED,2026-03-13T01:24:01.637000Z,2026-03-13T01:33:42.639000Z,2026-03-16T14:50:19.842000Z,2026-03-13T01:33:44.653646Z,582.0,WZ6ACCJFG2,58,Rather not say,East Asian,30,Male,Asian,China,Canada,China,Mandarin,No,Full-Time,Text,184,2026-03-13 02:24:10,2026-03-13 02:33:24,anonymous,,,Master,Advanced,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Apathetic,Sensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Disagree,Agree,Disagree,,,Agree,Disagree,,Disagree,Disagree,Altruistic,Sensitive,Caring,Responsive,Impersonal,Open-Minded,Apathetic,Patient,Cordial,,Yes,it's a bit robotic,30,Disagree,Disagree,Agree,It will be a partner towards human's development into future.,0,commented on AI Bert's cases. WZ6ACCJFG2,,,,,,,,,,,,,,,,,,,,,,,[],[]
69bc17c8b28041f669128517,69b7820dbe7b18e142992644,APPROVED,2026-03-19T15:35:45.719000Z,2026-03-19T16:05:46.189000Z,2026-03-23T07:46:20.521000Z,2026-03-19T16:05:46.726429Z,1801.0,IUAJUMMU3C,26,,,20,Male,White,United States,United States,United States,English,Yes,Part-Time,Text,249,2026-03-19 16:35:53,2026-03-19 17:05:30,anonymous,,,High School,Advanced,20.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Empathetic ,Sensitive,Personal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Personal,Altruistic,Open-Minded,Responsive,Sensitive,Caring,Empathetic ,Cordial,Patient,I felt very intrigued when I was interacting with the AI because it showed me just how fast AI has grown within the 3 years its been mainstream.,"Yes, understanding the model allows you to trust it even more with the data allowing for better trust in data that is provided from the news or even with AI.",I'd feel comfortable because then it would show those applying for the job what the daily life is like without lying to the person and trying to make a story of how it's always fun.,,,,,,1,Described what the AI could do whether it be filling in the blank with words or guessing which gender is most identified to a certain job.,,,,,,,,,,,,,,,,,,,,,,,[],[]
69bc17e31e88f7f735685fd8,69820f04f41ddd75351cbc61,APPROVED,2026-03-19T15:36:03.367000Z,2026-03-19T16:06:26.923000Z,2026-03-23T07:47:04.565000Z,2026-03-19T16:06:27.548011Z,1824.0,X8XITW3V0K,163,,,36,Male,White,Poland,Poland,Poland,Polish,No,Full-Time,Text,251,2026-03-19 16:36:06,2026-03-19 17:06:10,anonymous,,,Master,Advanced,36.0,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Apathetic,Sensitive,Personal,Caring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Personal,Self-Serving,Open-Minded,Responsive,Sensitive,Caring,Empathetic ,Cordial,Patient,"I'm used to it, so no special feeling. It was a boring experience.",Yes,But it happens nowdays. What about ATS systems? Some of them are AI powered too. I feel that you need to be excact match in order to get invite for interview.,,,,,,1,"I identified the core educational objective of each interactive section and provided specific sentence pairs or variable adjustments designed to reveal how the BERT language model associates words with regional patterns, social stereotypes, and historical eras.",,,,,,,,,,,,,,,,,,,,,,,[],[]
69bc17f5115e8efb31088d8f,57acc170c6bab4000172a42e,APPROVED,2026-03-19T15:36:37.576000Z,2026-03-19T15:52:31.273000Z,2026-03-23T07:47:15.841000Z,2026-03-19T15:52:31.806127Z,954.0,FXEPJ9ES2X,3226,,,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Text,233,2026-03-19 16:36:42,2026-03-19 16:52:16,anonymous,,,Bachelor,Beginner knowledge,34.0,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Altruistic,Cordial,Indifferent,Open-Minded,Patient,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Impersonal,Altruistic,Open-Minded,Indifferent,Sensitive,Ignoring,Apathetic,Cordial,Patient,I was amazed by what it could do but also found it worrying,Yes I think so,I would be worried that it would have negative consequences for me,,,,,,1,FXEPJ9ES2X I learnt about language models,,,,,,,,,,,,,,,,,,,,,,,[],[]
69bc18019a892deeca1b1651,696e3c3ad994d9435948d3d1,APPROVED,2026-03-19T15:36:37.208000Z,2026-03-19T16:01:22.638000Z,2026-03-23T07:47:58.055000Z,2026-03-19T16:01:23.161685Z,1486.0,LJ0TB17ZAV,289,,,28,Female,White,France,France,France,French,No,Unemployed (and job seeking),Text,243,2026-03-19 16:36:48,2026-03-19 17:01:04,anonymous,,,Master,Beginner knowledge,28.0,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Open-Minded,Patient,Strongly Disagree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Impersonal,Self-Serving,Open-Minded,Responsive,Insensitive,Ignoring,Apathetic,Cordial,Patient,"The application process was simple and intuitive, but the results were difficult to understand.",yes,"I would not like it. AI would not pay attention to details or secondary information, making the process less human and more uniform",,,,,,1,Study how BERT works,,,,,,,,,,,,,,,,,,,,,,,[],[]
69bc18045925bd42536024d5,5da2c64589f3800013f5a379,APPROVED,2026-03-19T15:36:39.967000Z,2026-03-19T15:53:18.926000Z,2026-03-23T07:48:04.783000Z,2026-03-19T15:53:19.467957Z,999.0,M4GHX4LMR,928,,,40,Female,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Text,236,2026-03-19 16:36:43,2026-03-19 16:53:03,anonymous,,,High School,Beginner knowledge,40.0,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Apathetic,Insensitive,Impersonal,Ignoring,Self-Serving,Cordial,Responsive,Judgmental,Patient,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Impersonal,Self-Serving,Open-Minded,Indifferent,Sensitive,Ignoring,Apathetic,Cordial,Patient,interested,i do,"anxious, as it feels like I'd be pre-screened",,,,,,1,I read about how language models are used,,,,,,,,,,,,,,,,,,,,,,,[],[]
69bc1814483b1ae08ca5468a,696bcceabdd018a8f5bf3c8e,APPROVED,2026-03-19T15:36:52.048000Z,2026-03-19T15:52:50.568000Z,2026-03-23T07:48:06.960000Z,2026-03-19T15:52:51.097658Z,959.0,9KR4DRC63W,131,,,22,Female,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking),Text,234,2026-03-19 16:36:56,2026-03-19 16:52:40,anonymous,,,High School,Conceptual understanding,22.0,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Disagree,Empathetic ,Sensitive,Personal,Caring,Altruistic,Cordial,Responsive,Open-Minded,Patient,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Disagree,Agree,Impersonal,Altruistic,Open-Minded,Responsive,Sensitive,Caring,Empathetic ,Cordial,Patient,I felt calm. ,Yes. ,I would be sceptical. ,,,,,,1,"I read texts and examples of how BERT, an AI model, works. ",,,,,,,,,,,,,,,,,,,,,,,[],[]
69bc18175580dd2898757705,697b59938ccc5d0d30fac558,APPROVED,2026-03-19T15:37:24.848000Z,2026-03-19T16:13:00.093000Z,2026-03-23T07:47:06.206000Z,2026-03-19T16:13:00.620071Z,2136.0,TOHG946MMC,42,,,32,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking),Text,266,2026-03-19 16:37:27,2026-03-19 17:12:25,anonymous,,,High School,Advanced,33.0,Agree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Empathetic ,Sensitive,Impersonal,Caring,Altruistic,Cordial,Responsive,Judgmental,Patient,Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Personal,Altruistic,Judgmental,Responsive,Insensitive,Caring,Apathetic,Cordial,Patient,It was pretty easy and reliable. BERT for one of the first llms is cool and im good.,"Somewhat yes, I often check if the model is telling me truth and not trust him blindly.",I would feel better if a person would be looking through my application as I'm not so sure that AI would be objective in some cases. They still got a lot to learn. Therefore they are only machines.,,,,,,1,"I learned about BERT, how he can find correct words in empty spaces, how can he sort peoples based on their names or pronouns or occupation. Same he can guess on places like cities or regions. That there are other llms and they still grow. That it's not easy for llm to bias or guess genders as there are some problems with occupations for example.",,,,,,,,,,,,,,,,,,,,,,,[],[]
